ejercicio,jur_id,jur_desc,prg_id,prg_desc,monto_original,monto_vigente,monto_normalizado
2025,50,Ministerio de Economía,93,Asistencia Financiera a Empresas Publicas,71909.32,126647.49,126647490010.0
2026,50,Ministerio de Economía,93,Asistencia Financiera a Empresas Publicas,123464.0,123464.0,123464000000.0
2023,53,Ministerio de Turismo y Deportes,1,Actividades Centrales,3163396084.39,4263777605.77,3163396084.0
2023,53,Ministerio de Turismo y Deportes,16,Promocion Turistica,29530963533.93,31920665923.63,29530963534.0
2023,53,Ministerio de Turismo y Deportes,16,Promocion del Turismo Receptivo Internacional,2987637295.63,11045117385.11,2987637296.0
2023,53,Ministerio de Turismo y Deportes,17,Desarrollo del Turismo Nacional,3789880827.88,3821880859.88,3789880828.0
2023,53,Ministerio de Turismo y Deportes,18,Plan Federal de Turismo Social,1737486441.48,6629175371.17,1737486441.0
2023,53,Ministerio de Turismo y Deportes,22,Inversiones con Financiamiento Internacional,1737756041.75,2664743424.74,1737756042.0
2023,53,Ministerio de Turismo y Deportes,24,Calidad y Formacion Turistica,503071540.07,427709464.71,503071540.0
2023,53,Ministerio de Turismo y Deportes,26,Deporte Comunitario y Competencias,14692218299.2,15892381499.37,14692218299.0
2023,53,Ministerio de Turismo y Deportes,27,Deporte Federado e Iniciacion Deportiva,1622932619.93,5329814176.81,1622932620.0
2023,53,Ministerio de Turismo y Deportes,28,Programa Federal de Infraestructura Deportiva,208885177.88,758558963.56,208885178.0
2023,53,Ministerio de Turismo y Deportes,4,Actividad Comun a Programas 26 y 27 Deportes,514637666.64,654637806.64,514637667.0
2023,57,Ministerio de Transporte,1,Actividades Centrales,6984877432.87,11652603324.59,6984877433.0
2023,57,Ministerio de Transporte,16,Acciones de Seguridad Vial,4580259111.25,7754107379.1,4580259111.0
2023,57,Ministerio de Transporte,16,Control del Sistema Nacional de Aeropuertos,2106154700.15,3540706032.7,2106154700.0
2023,57,Ministerio de Transporte,16,Formulacion de Politicas en Materia de Manejo de las Vias Navegables,192127962.13,96826866.83,192127962.0
2023,57,Ministerio de Transporte,16,Investigacion de Accidentes y Promocion de la Seguridad,4814617713.61,7640785003.78,4814617714.0
2023,57,Ministerio de Transporte,16,"Regulacion, Fiscalizacion  y Administracion de la Aviacion Civil",10486100841.09,20148515655.5,10486100841.0
2023,57,Ministerio de Transporte,37,"Fiscalizacion, Regulacion y Control del Servicio de Transporte Terrestre",4066016782.01,9309138043.13,4066016782.0
2023,57,Ministerio de Transporte,4,Actividades Comunes a los Programas 69 y 91,230368875.37,381978066.98,230368875.0
2023,57,Ministerio de Transporte,67,"Ejecucion de Planes, Programas y Proyectos para el Mejoramiento del Transporte",73706905504.83,87987918129.83,73706905505.0
2023,57,Ministerio de Transporte,68,Formulacion y Ejecucion de Politicas de Movilidad Integral de Transporte,181236052422.87,492644199951.71,181236052423.0
2023,57,Ministerio de Transporte,69,Formulacion y Ejecucion de Politicas de Gestion de Transporte,665104718.1,899552617.55,665104718.0
2023,57,Ministerio de Transporte,91,Coordinacion de Politicas de Transporte Fluvial y Maritimo,13659148314.13,12609786097.77,13659148314.0
2023,64,Ministerio de Obras Públicas,1,Actividades Centrales,39754728154.69,61439475761.41,39754728155.0
2023,64,Ministerio de Obras Públicas,10,Actividades Comunes a los Programas de la Secretaria de Obras Publicas,780380618.38,1754745244.74,780380618.0
2023,64,Ministerio de Obras Públicas,11,Actividades Comunes a los Programas de la Secretaria de Infraestructura y Politica Hidrica,362950040.95,918130596.13,362950041.0
2023,64,Ministerio de Obras Públicas,16,Desarrollo de la Ciencia y Tecnica del Agua,1582168823.17,2969573851.57,1582168823.0
2023,64,Ministerio de Obras Públicas,16,Ejecucion Obras de Mantenimiento y Rehabilitacion en Red por Administracion,74230821176.75,147222578433.43,74230821177.0
2023,64,Ministerio de Obras Públicas,17,Control de Seguridad de Presas,486818814.82,942991780.99,486818815.0
2023,64,Ministerio de Obras Públicas,20,Asistencia Tecnico - Financiera y Desarrollo de Infraestructura para el Saneamiento,73749796005.72,74094081843.01,73749796006.0
2023,64,Ministerio de Obras Públicas,20,Planificacion Territorial de la Inversion Publica,252558068.56,216662216.66,252558069.0
2023,64,Ministerio de Obras Públicas,22,Construcciones de Obras Viales fuera de la Red Vial Nacional,14424659118.64,91456169714.08,14424659119.0
2023,64,Ministerio de Obras Públicas,26,Ejecucion Obras de Rehabilitacion y Mantenimiento en Red por Sistema de Gestion Integral,18574334725.32,18779014110.0,18574334725.0
2023,64,Ministerio de Obras Públicas,37,Infraestructura en Concesiones Viales,3467970.47,0.0,3467970.0
2023,64,Ministerio de Obras Públicas,40,"Ejecucion de Obras, Operacion y Mantenimiento en Corredores Viales",8736818575.81,5224639595.63,8736818576.0
2023,64,Ministerio de Obras Públicas,42,Construccion de Autopistas y Autovias,104406174760.07,90359084622.99,104406174760.0
2023,64,Ministerio de Obras Públicas,43,Construccion de Rutas Seguras,11693616522.6,10235233469.22,11693616523.0
2023,64,Ministerio de Obras Públicas,44,Construccion de Tuneles y Puentes Grandes,9887908641.9,3304802948.8,9887908642.0
2023,64,Ministerio de Obras Públicas,44,Desarrollo Sustentable de la Cuenca Matanza - Riachuelo,16006788092.77,26033790849.76,16006788093.0
2023,64,Ministerio de Obras Públicas,45,Construccion de Rutas Nuevas y Obras de Pavimentacion,19710148623.13,22737730427.71,19710148623.0
2023,64,Ministerio de Obras Públicas,47,Construccion y Puesta en Valor de Infraestructura de Apoyo y Soporte al Plan Vial Nacional,306871156.87,546837305.84,306871157.0
2023,64,Ministerio de Obras Públicas,48,Acciones de la Unidad Plan Belgrano,36782719.78,58282741.28,36782720.0
2023,64,Ministerio de Obras Públicas,48,Ejecucion Obras de Seguridad en Rutas Nacionales,5825914302.91,4465494208.49,5825914303.0
2023,64,Ministerio de Obras Públicas,49,Reparacion y Construccion de Puentes y Alcantarillas,822383939.38,903994202.99,822383939.0
2023,64,Ministerio de Obras Públicas,50,Repavimentacion de Rutas Nacionales,15665566714.55,22810939233.92,15665566715.0
2023,64,Ministerio de Obras Públicas,51,Ejecucion de Obras Menores para el  Fortalecimiento de la Red Vial,23783607.78,0.0,23783608.0
2023,64,Ministerio de Obras Públicas,52,Mantenimiento y Reparacion de Obras de Arte,828080077.08,1092516445.52,828080077.0
2023,64,Ministerio de Obras Públicas,53,"Ejecucion de Infraestructura Vial para el Desarrollo Economico, Social y Productivo",6145105781.1,2814542407.54,6145105781.0
2023,64,Ministerio de Obras Públicas,54,Tasacion de Bienes,483191183.19,1121867731.87,483191183.0
2023,64,Ministerio de Obras Públicas,66,Prevencion Sismica,264994961.99,599391993.39,264994962.0
2023,64,Ministerio de Obras Públicas,68,Fortalecimiento de la Infraestructura para el Transporte y la Movilidad Sostenible,55000055000.0,109462994996.89,55000055000.0
2023,64,Ministerio de Obras Públicas,74,"Fortalecimiento de la Infraestructura Social, del Cuidado y Sanitaria",19375489107.47,20384676255.66,19375489107.0
2023,64,Ministerio de Obras Públicas,75,Desarrollo de la Infraestructura Ambiental,1537665601.66,2501721565.72,1537665602.0
2023,64,Ministerio de Obras Públicas,76,Desarrollo de la Infraestructura Hidraulica,57292985653.93,88137241908.15,57292985654.0
2023,64,Ministerio de Obras Públicas,77,Desarrollo de la Infraestructura Productiva,421823240.82,421823240.82,421823241.0
2023,64,Ministerio de Obras Públicas,78,"Consolidacion Urbana, Mejoramiento de Barrios y Puesta en Valor de Centralidades",12261884568.87,23762963664.94,12261884569.0
2023,64,Ministerio de Obras Públicas,79,Apoyo para el Desarrollo de Obra Publica,31066593932.56,36024207873.17,31066593933.0
2023,64,Ministerio de Obras Públicas,80,Apoyo para el Desarrollo de la Infraestructura Hidraulica,3075342761.34,2170680872.68,3075342761.0
2023,64,Ministerio de Obras Públicas,86,Apoyo para el Desarrollo de Infraestructura Urbana en Municipios,107908976.91,143909012.91,107908977.0
2023,64,Ministerio de Obras Públicas,87,Desarrollo de la Infraestructura del Conocimiento,23166536661.51,13196456878.44,23166536662.0
2023,64,Ministerio de Obras Públicas,92,Servicios de la Deuda,1366905607.9,4346242805.24,1366905608.0
2023,64,Ministerio de Obras Públicas,94,Asistencia Financiera a Empresas Publicas,66622588127.52,71892593397.52,66622588128.0
2023,65,Ministerio de Desarrollo Territorial y Hábitat,1,Actividades Centrales,2887614209.61,5853297519.29,2887614210.0
2023,65,Ministerio de Desarrollo Territorial y Hábitat,39,Planificacion y Desarrollo Territorial,198576650807.45,198746312227.11,198576650807.0
2023,65,Ministerio de Desarrollo Territorial y Hábitat,40,Produccion Integral y Acceso al Habitat,185282726105.54,191323251041.06,185282726106.0
2023,70,Ministerio de Educación,1,Actividades Centrales,4372006081.0,13068261756.25,4372006081.0
2023,70,Ministerio de Educación,16,Evaluacion y Acreditacion Universitaria,1015394746.39,1646197393.2,1015394746.0
2023,70,Ministerio de Educación,16,"Investigacion de la Flora, Fauna y Gea",1800876512.87,2815197527.19,1800876513.0
2023,70,Ministerio de Educación,26,Desarrollo de la Educacion Superior,770756762902.99,1385252663763.28,770756762903.0
2023,70,Ministerio de Educación,29,Gestion Educativa y Politicas Socioeducativas,45672502365.46,117322781400.66,45672502365.0
2023,70,Ministerio de Educación,30,Cooperacion e Integracion Educativa Internacional,569775448.77,795713602.71,569775449.0
2023,70,Ministerio de Educación,32,Informacion y Evaluacion de la Calidad Educativa,2344757237.75,8723054653.05,2344757238.0
2023,70,Ministerio de Educación,37,Infraestructura y Equipamiento,25014970732.95,57728586239.53,25014970733.0
2023,70,Ministerio de Educación,39,Innovacion y Desarrollo de la Formacion Tecnologica,26555644072.62,39169514948.48,26555644073.0
2023,70,Ministerio de Educación,44,Mejoramiento de la Calidad Educativa,34466699047.66,42464135092.09,34466699048.0
2023,70,Ministerio de Educación,45,Acciones de Formacion Docente,8129557543.55,8229736506.73,8129557544.0
2023,70,Ministerio de Educación,46,Fortalecimiento Edilicio de Jardines Infantiles,33786442972.41,30974454396.42,33786442972.0
2023,70,Ministerio de Educación,47,Conectar Igualdad,121098598130.48,115732220666.1,121098598130.0
2023,70,Ministerio de Educación,48,Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,2532389766.39,2556138493.14,2532389766.0
2023,70,Ministerio de Educación,49,Gestion y Asignacion de Becas a Estudiantes,140509083031.94,294754108646.81,140509083032.0
2023,70,Ministerio de Educación,98,Fondo Nacional de Incentivo Docente,125372142372.02,347350956135.61,125372142372.0
2023,70,Ministerio de Educación,99,Transferencias Varias,744134944.13,744134944.13,744134944.0
2023,71,"Ministerio de Ciencia, Tecnología e Innovación",1,Actividades Centrales,13049008975.0,19544492483.47,13049008975.0
2023,71,"Ministerio de Ciencia, Tecnología e Innovación",16,Acciones del Banco Nacional de Datos Geneticos,815400398.4,1090684149.68,815400398.0
2023,71,"Ministerio de Ciencia, Tecnología e Innovación",16,Formacion de Recursos Humanos,98119056844.96,180254225110.04,98119056845.0
2023,71,"Ministerio de Ciencia, Tecnología e Innovación",16,Generacion de Ciclos de Informacion Espacial Completos,6355835355.83,9887247173.24,6355835356.0
2023,71,"Ministerio de Ciencia, Tecnología e Innovación",17,Investigacion y Desarrollo de Medios de Acceso al Espacio,4387556387.55,5298598876.59,4387556388.0
2023,71,"Ministerio de Ciencia, Tecnología e Innovación",18,"Promocion, Investigacion, Financiamiento, Innovacion y Divulgacion en Ciencia y Tecnica",8480032439.02,11361815829.8,8480032439.0
2023,71,"Ministerio de Ciencia, Tecnología e Innovación",19,Investigaciones en Ciencia y Tecnica en el Atlantico Sur: Pampa Azul,375000375.0,215430880.43,375000375.0
2023,71,"Ministerio de Ciencia, Tecnología e Innovación",20,Desarrollo de Politicas de Vinculacion Tecnologica y Social,150943904.94,173255704.26,150943905.0
2023,71,"Ministerio de Ciencia, Tecnología e Innovación",44,"Promocion  y  Financiamiento  de  Actividades  de  Ciencia, Tecnologia e Innovacion",13268295995.28,25092245661.22,13268295995.0
2023,71,"Ministerio de Ciencia, Tecnología e Innovación",45,Planeamiento y Politicas en Ciencia Tecnologia e Innovacion,2197973477.97,4960572844.57,2197973478.0
2023,71,"Ministerio de Ciencia, Tecnología e Innovación",46,"Formulacion, Coordinacion e Implementacion de Acciones de Articulacion en Ciencia y Tecnologia",4843615857.61,4321246685.24,4843615858.0
2023,71,"Ministerio de Ciencia, Tecnología e Innovación",47,Financiamiento de Organismos Internacionales para Desarrollo Cientifico - Tecnologico,4129501169.5,10478498418.49,4129501169.0
2023,71,"Ministerio de Ciencia, Tecnología e Innovación",48,"Federalizacion de las Politicas en Ciencia, Tecnologia e Innovacion",50762110300.06,49766784980.74,50762110300.0
2023,72,Ministerio de Cultura,1,Actividades Centrales,8510237467.23,16126330695.31,8510237467.0
2023,72,Ministerio de Cultura,16,Acciones Artisticas del Teatro Nacional Cervantes,2000883750.88,3237906347.9,2000883751.0
2023,72,Ministerio de Cultura,16,Financiamiento para el Fomento de las Artes,785265386.26,1409078030.08,785265386.0
2023,72,Ministerio de Cultura,16,"Fomento, Produccion y Difusion del Teatro",2044888754.89,3089682388.68,2044888755.0
2023,72,Ministerio de Cultura,16,Promocion e Integracion Cultural,2456128843.13,4072813264.81,2456128843.0
2023,72,Ministerio de Cultura,17,Gestion de Organismos Estables,1954374168.37,4406527194.52,1954374168.0
2023,72,Ministerio de Cultura,18,Gestion de Museos Nacionales,5528376274.37,8580009245.0,5528376274.0
2023,72,Ministerio de Cultura,19,Difusion y Fortalecimiento del Patrimonio Cultural,2102852020.85,2934714382.71,2102852021.0
2023,72,Ministerio de Cultura,21,Desarrollo y Fomento de la Cultura Ciudadana y la Economia Creativa,2121247282.25,3890558423.55,2121247282.0
2023,72,Ministerio de Cultura,25,Servicios de la Biblioteca Nacional,6827883224.88,12836524302.51,6827883225.0
2023,72,Ministerio de Cultura,26,Gestion de Espacios Culturales y Proyectos Especiales,4661825993.82,9340726272.72,4661825994.0
2023,72,Ministerio de Cultura,40,Fomento y Apoyo Economico a Bibliotecas Populares,1131527478.53,2038238322.24,1131527479.0
2023,72,Ministerio de Cultura,41,Estudios e Investigaciones Historicas sobre Juan Domingo Peron,77625677.63,130025274.03,77625678.0
2023,72,Ministerio de Cultura,54,"Fomento, Promocion y Apoyo a la Cultura",2743384083.38,6005907025.9,2743384083.0
2023,72,Ministerio de Cultura,55,Estudios e Investigaciones Historicas sobre Maria Eva Duarte de Peron,87389687.39,127241643.24,87389687.0
2023,75,"Ministerio de Trabajo, Empleo y Seguridad Social",1,Actividades Centrales,219122810250.59,456799598369.14,219122810251.0
2023,75,"Ministerio de Trabajo, Empleo y Seguridad Social",16,Acciones de Empleo,39231898757.86,45565083043.04,39231898758.0
2023,75,"Ministerio de Trabajo, Empleo y Seguridad Social",16,Fiscalizacion Cumplimiento de la Ley de Riesgos del Trabajo,2548846512.84,4154442787.44,2548846513.0
2023,75,"Ministerio de Trabajo, Empleo y Seguridad Social",16,Prestaciones Previsionales,8789351197671.41,10020383187626.17,8789351197671.0
2023,75,"Ministerio de Trabajo, Empleo y Seguridad Social",17,Complementos a las Prestaciones Previsionales,3101503712.5,1047084102978.06,3101503713.0
2023,75,"Ministerio de Trabajo, Empleo y Seguridad Social",18,Analisis y Formulacion de la Politica de Seguridad Social,290347520.35,544222774.22,290347520.0
2023,75,"Ministerio de Trabajo, Empleo y Seguridad Social",18,Seguro de Desempleo,15592524390.51,47092555890.51,15592524391.0
2023,75,"Ministerio de Trabajo, Empleo y Seguridad Social",19,Asignaciones Familiares,1506294939138.43,1570495003338.43,1506294939138.0
2023,75,"Ministerio de Trabajo, Empleo y Seguridad Social",20,Atencion Ex-Cajas Provinciales,257683969046.71,359684071046.71,257683969047.0
2023,75,"Ministerio de Trabajo, Empleo y Seguridad Social",20,Formulacion y Regulacion de la Politica Laboral,1888251150.25,3572057429.05,1888251150.0
2023,75,"Ministerio de Trabajo, Empleo y Seguridad Social",21,Atencion Pensiones Ex-Combatientes y Regimen Reparatorio Ley Nº26.913,66778283663.22,93227820112.73,66778283663.0
